gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
NATL1A_1384	P1	P4	2077.45968157391	852.874299180921	1465.16699037742	1.28384675941348	0.173345038511655	7.40630808032707	1.29863952394649e-13	1.02267862510786e-11	up
NATL1A_1250	P1	P4	15713.6301085162	7503.7587998965	11608.6944542063	1.0661982093317	0.152305711593434	7.00038231118877	2.55264981400612e-12	1.72303862445413e-10	up
NATL1A_1103	P1	P4	5279.56427485962	1664.51160727921	3472.03794106941	1.66496338270443	0.252510255156021	6.59364658942537	4.29152604133469e-11	2.5346825681633e-09	up
NATL1A_1104	P1	P4	1729.09742171251	756.533478662766	1242.81545018764	1.19215065805263	0.184505008832002	6.46134576833155	1.0377589100068e-10	5.68435824584035e-09	up
NATL1A_923	P1	P4	172.927749697208	38.3105314502596	105.619140573734	2.17740821295809	0.351952529889088	6.18665310814578	6.14549943167032e-10	2.83292534776998e-08	up
NATL1A_665	P1	P4	1537.5871653588	691.877220172811	1114.73219276581	1.15339566435009	0.186892694993665	6.17143256663504	6.76739935068549e-10	3.04532970780847e-08	up
NATL1A_341	P1	P4	147.231735745633	24.8060684331538	86.0189020893935	2.57677936704909	0.429635076168344	5.99760007965326	2.00254951155546e-09	7.72411954457107e-08	up
NATL1A_944	P1	P4	1462.8404004506	589.704731278802	1026.2725658647	1.30969082805137	0.218667965876189	5.98940417634345	2.1061117508924e-09	7.96110241837329e-08	up
NATL1A_1309	P1	P4	1784.00051472676	560.728423808511	1172.36446926764	1.67082262327575	0.283451114014443	5.8945706708022	3.75656799881836e-09	1.29089336686667e-07	up
NATL1A_1101	P1	P4	2352.99140488557	708.548982419261	1530.77019365242	1.73163629023898	0.299167306295832	5.78818692349575	7.11502102725372e-09	2.10115464711086e-07	up
NATL1A_928	P1	P4	1538.71773961592	603.189237840877	1070.9534887284	1.35166365413967	0.237978506603785	5.67977198205586	1.34874421809739e-08	3.59031911578037e-07	up
NATL1A_1321	P1	P4	902.481662140134	280.656252384497	591.568957262316	1.6874018004447	0.303024015662704	5.5685414793095	2.56880481789508e-08	6.74311264697458e-07	up
NATL1A_1200	P1	P4	4722.66315529353	1957.05546845445	3339.85931187399	1.2709611292625	0.230229088246834	5.52041941763619	3.38191459081494e-08	8.63759267113546e-07	up
NATL1A_975	P1	P4	20120.6754303802	8610.83058481131	14365.7530075958	1.22442602575569	0.231772012958179	5.2828898973951	1.27161821676815e-07	2.86114098772834e-06	up
NATL1A_884	P1	P4	404.886340099641	112.820526638118	258.85343336888	1.84695907611366	0.353009542668218	5.23203724792661	1.67651956021152e-07	3.52069107644419e-06	up
NATL1A_1100	P1	P4	172.04972850777	17.0993768129286	94.5745526603495	3.33099477991898	0.638658889052837	5.21560857762272	1.83214700833314e-07	3.80522840192268e-06	up
NATL1A_1474	P1	P4	204.307349995288	64.4830688553147	134.395209425301	1.67234438772053	0.33357949337246	5.01333091795684	5.34957769887765e-07	1.00105958919592e-05	up
NATL1A_70	P1	P4	954.387189897475	313.334926093604	633.861057995539	1.60668842274509	0.335342259825806	4.79118982373317	1.65795175431334e-06	2.67822975696771e-05	up
NATL1A_656	P1	P4	844.24141747275	420.221639036095	632.231528254423	1.00760973543472	0.223550010830026	4.5073123982125	6.56539349338917e-06	9.4004497746254e-05	up
NATL1A_1102	P1	P4	219.381417008308	70.7379852875362	145.059701147922	1.63174860503878	0.378046397970154	4.31626544731053	1.58691132865759e-05	0.000202652865619111	up
NATL1A_1152	P1	P4	943.551791563711	396.530437626897	670.041114595304	1.25089338184129	0.302161423441102	4.13981827195462	3.47581059568404e-05	0.000388714912771765	up
NATL1A_1121	P1	P4	15491.6061091405	6653.68517328683	11072.6456412137	1.21920230958917	0.295444162347076	4.12667591704487	3.68044485823575e-05	0.000406786010647109	up
NATL1A_1526	P1	P4	48554.9639232172	23487.1526061577	36021.0582646874	1.04774516398904	0.260324288129687	4.02476915049541	5.70312332410967e-05	0.000598827949031516	up
NATL1A_69	P1	P4	212.446906753361	105.08046956609	158.763688159726	1.01462446046571	0.253519075907837	4.00216219167098	6.27662463801053e-05	0.000651803327793401	up
NATL1A_1140	P1	P4	18270.210946253	8470.90197956299	13370.556462908	1.10883320353954	0.277703588887905	3.9928659473937	6.5279476876372e-05	0.000666909250250503	up
NATL1A_655	P1	P4	145.170326836587	66.256866860417	105.713596848502	1.13370919058344	0.302733778666532	3.74490483215039	0.000180462168832464	0.00155741323786921	up
NATL1A_752	P1	P4	400.452004410327	173.081848621445	286.766926515886	1.21323117409891	0.328423090722581	3.69411045803636	0.000220657874815214	0.00182115014585482	up
NATL1A_286	P1	P4	548.32483639404	250.493726174305	399.409281284172	1.13305868817129	0.329045329829996	3.44347293656073	0.000574294068838137	0.00432436569762582	up
NATL1A_1386	P1	P4	107.914764368483	39.642649981133	73.778707174808	1.45373694986831	0.425604997926819	3.41569520318055	0.000636194131091774	0.00473388546363564	up
NATL1A_1097	P1	P4	196.027942798548	68.812033277914	132.419988038231	1.51590302171128	0.445372840065071	3.40367190215236	0.000664865627800507	0.00489942650873787	up
NATL1A_868	P1	P4	596.222738334226	292.247538053964	444.235138194095	1.03058178334501	0.311068079751084	3.31304254737316	0.000922869394584634	0.00625169589879913	up
NATL1A_1267	P1	P4	436.216216373838	145.186382400473	290.701299387156	1.58988122387096	0.493640832366269	3.22072470433586	0.00127866910069176	0.00816447500103861	up
NATL1A_912	P1	P4	58.9525477230473	16.5614013564327	37.75697453974	1.84297640995847	0.661073443734831	2.78785425042384	0.00530584088497239	0.0248834721404412	up
NATL1A_1269	P1	P4	61.4607140640064	27.1019498814089	44.2813319727077	1.18442591216658	0.452147708800279	2.61955526725839	0.00880445048037007	0.0364921302804812	up
NATL1A_822	P1	P4	210.985722589166	104.728447618124	157.857085103645	1.0151178033817	0.400324273280203	2.53573882758586	0.0112210385460996	0.0442750790232321	up
NATL1A_478	P1	P4	82.7889641108245	40.9774518111601	61.8832079609923	1.01715866090945	0.401767610343603	2.53170896489028	0.0113508160540982	0.0446009196304481	up
NATL1A_926	P1	P4	14133.2179129263	39298.8065680006	26716.0122404635	-1.4753155557282	0.181781295228704	-8.11588207616224	4.82268833800041e-16	7.59573413235065e-14	down
R8W_44	P1	P4	0	143.007126843877	71.5035634219386	-9.81421846572135	1.2790029229942	-7.67333544691664	1.6758047692352e-14	1.66698474413396e-12	down
NATL1A_1115	P1	P4	8581.47858886451	20549.0994754264	14565.2890321454	-1.25960961452394	0.164509298075413	-7.65676851861903	1.9066985547915e-14	1.80183013427797e-12	down
R8W_45	P1	P4	0.219913241597947	75.7377905379511	37.9788518897745	-7.93556687701314	1.30710199828419	-6.07111525147237	1.27024981069553e-09	5.33504920492124e-08	down
R8W_22	P1	P4	0.274886376908444	68.0551729132927	34.1650296451006	-7.78072285729836	1.29081306954772	-6.02776888525353	1.66238536714439e-09	6.83023553022367e-08	down
R8W_25	P1	P4	0	50.7481802269002	25.3740901134501	-8.31852313469413	1.38203220257124	-6.01905159606101	1.75441945665174e-09	6.97458231266447e-08	down
NATL1A_739	P1	P4	380322.021228359	885671.11745815	632996.569343255	-1.21954670122365	0.202666701174387	-6.01749914592175	1.77132249210526e-09	6.97458231266447e-08	down
R8W_42	P1	P4	0	48.500012717572	24.250006358786	-8.25374881306482	1.40845502246392	-5.86014369037207	4.62466824506878e-09	1.45677049719667e-07	down
R8W_33	P1	P4	0	44.5375811137484	22.2687905568742	-8.13057177586981	1.39852582114038	-5.81367297833657	6.11167547238383e-09	1.86307526496862e-07	down
R8W_36	P1	P4	0	45.6899505398908	22.8449752699454	-8.1677352569451	1.42359199955069	-5.73741300844834	9.61336285074326e-09	2.67194938057423e-07	down
NATL1A_1111	P1	P4	6056.17635930222	16726.1591387127	11391.1677490075	-1.46568656920599	0.294254135012488	-4.98102284660771	6.32490713687329e-07	1.13848328463719e-05	down
R8W_5	P1	P4	0.274886376908444	42.3958312484387	21.3353588126736	-7.09692587409065	1.44850519700677	-4.89948250703961	9.60894046248646e-07	1.6361168895585e-05	down
NATL1A_1533	P1	P4	4461.50337828175	9360.48574812591	6910.99456320383	-1.06916554110955	0.287448295795126	-3.71950558326349	0.000199613135222886	0.00166197720515971	down
NATL1A_1105	P1	P4	44816.1435919044	161107.931388197	102962.037490051	-1.84594202516195	0.549664818475773	-3.35830484890914	0.000784220736152296	0.00555122543568479	down
NATL1A_1046	P1	P4	276.047852331807	638.959532697684	457.503692514746	-1.21141875976063	0.397744531083568	-3.04572072043426	0.00232123334853601	0.0134574571433529	down
NATL1A_1217	P1	P4	17167.8861809219	67398.2487489349	42283.0674649284	-1.9730105303326	0.666150937529097	-2.96180703077735	0.0030583939609345	0.0164682751742627	down
NATL1A_1110	P1	P4	2830.54316154758	12219.8883635956	7525.21576257159	-2.11015403900432	0.784087594032947	-2.69122232651426	0.00711907341922478	0.0312908110751973	down
NATL1A_1109	P1	P4	7752.86278834719	31249.126730023	19500.9947591851	-2.01103095272607	0.801240648194388	-2.50989631798882	0.0120766614417412	0.0470616291234863	down
