gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
S0430-3_26	P3	P6	7940.68777993665	0	3970.34388996832	12.8863975886049	1.30563694741581	9.86981688447957	5.626723417471e-23	1.79201229274036e-22	up
S0430-3_46	P3	P6	8453.70098983645	0	4226.85049491823	12.9767156255119	1.32245113757289	9.81262388970243	9.93509556010505e-23	3.1590163155399e-22	up
S0430-3_38	P3	P6	4317.66757943741	0	2158.8337897187	12.0073763181136	1.29213350158837	9.29267471461226	1.5045888637882e-20	4.7685890850159e-20	up
S0430-3_41	P3	P6	3656.31977475936	0	1828.15988737968	11.7674963164668	1.29254385513553	9.10413698514931	8.69549891467403e-20	2.74850734925361e-19	up
S0430-3_9	P3	P6	3752.25422579293	0	1876.12711289646	11.8048867343638	1.2974979519524	9.09819296176961	9.18472037691286e-20	2.90158155563118e-19	up
S0430-3_53	P3	P6	8296.97230402093	1.59414850894583	4149.28322626494	11.9879558586674	1.31794492892475	9.09594596524442	9.3766609370647e-20	2.96062652693134e-19	up
S0430-3_48	P3	P6	3628.78562282019	0	1814.39281141009	11.7566061975388	1.29628262705345	9.06947756004602	1.19589034465585e-19	3.77392678044994e-19	up
S0430-3_40	P3	P6	3831.41496675036	0	1915.70748337518	11.8349689474825	1.32025175447925	8.96417589094629	3.1260970668452e-19	9.84930099988333e-19	up
S0430-3_39	P3	P6	2898.70255080216	0	1449.35127540108	11.4325280613635	1.30031344089763	8.79213249804715	1.46747559674743e-18	4.60870476028215e-18	up
S0430-3_35	P3	P6	2783.10385011606	0	1391.55192505803	11.3738197390776	1.2948859483615	8.78364596779328	1.58259279259709e-18	4.96758293231863e-18	up
EZ55_65_1	P3	P6	9338.72243438694	517.090130093111	4927.90628224003	4.17533138253405	0.481571476542208	8.67022152664414	4.31280481984018e-18	1.35301874646988e-17	up
S0430-3_51	P3	P6	2724.85353185044	0	1362.42676592522	11.3433250302744	1.3146475704856	8.62841516231184	6.22079162171701e-18	1.94951315035782e-17	up
S0430-3_10	P3	P6	2783.32374895418	0	1391.66187447709	11.3739546700506	1.32867269922145	8.56038863198987	1.12487685186364e-17	3.52333495818271e-17	up
S0430-3_30	P3	P6	4664.58870795998	1.59414850894583	2333.09142823446	11.1571056425771	1.30919767084499	8.52209402066532	1.5669410364055e-17	4.90273989878526e-17	up
S0430-3_42	P3	P6	2594.60564928631	0	1297.30282464315	11.2725726439328	1.33590121865878	8.43817827732071	3.22321748313801e-17	1.00742691121909e-16	up
S0430-3_33	P3	P6	2381.42179624718	0	1190.71089812359	11.1489709154793	1.32671005996523	8.40347205611111	4.33467993987244e-17	1.35409778451305e-16	up
S0430-3_36	P3	P6	1687.9778403121	0	843.98892015605	10.6523254739463	1.29044582942532	8.25476376539585	1.52202988260244e-16	4.7445345305952e-16	up
S0430-3_27	P3	P6	1762.83764084239	0	881.418820421197	10.7149084253818	1.30678515063764	8.19944152269675	2.41506365364407e-16	7.52434466002785e-16	up
S0430-3_32	P3	P6	1711.23681343864	0	855.618406719319	10.6721575946059	1.32176947084265	8.07414441778732	6.79514137693207e-16	2.11484378871042e-15	up
S0430-3_18	P3	P6	1446.91050092987	0	723.455250464933	10.4299782542517	1.30625921645077	7.98461601104794	1.40960400358973e-15	4.38477137379208e-15	up
S0430-3_43	P3	P6	1150.85603063399	0	575.428015316994	10.0996214959542	1.31921975343405	7.65575369051591	1.92181759080084e-14	5.97176105951651e-14	up
S0430-3_44	P3	P6	1235.79298775592	0	617.89649387796	10.2023765446864	1.33359889578117	7.65025869244607	2.00575393712023e-14	6.22928654044317e-14	up
S0430-3_24	P3	P6	1177.20980131143	0	588.604900655713	10.1325130888292	1.33674691602088	7.57997865369369	3.45611819592479e-14	1.07223603586347e-13	up
S0430-3_6	P3	P6	856.545348453177	0	428.272674226589	9.67354361455132	1.29090376479985	7.49362104157405	6.69989879867436e-14	2.07640323528537e-13	up
S0430-3_47	P3	P6	811.106577456642	0	405.553288728321	9.594943522734	1.29568064240819	7.40533061055891	1.30824130872785e-13	4.05017172291087e-13	up
S0430-3_34	P3	P6	788.323400467611	0	394.161700233806	9.55380451387875	1.2924170574769	7.39219933581655	1.44419796641245e-13	4.46872419728256e-13	up
EZ55_44_6	P3	P6	3414.946879029	322.64811937726	1868.79749920313	3.40434129754553	0.464011257833953	7.33676444282258	2.18819232575788e-13	6.7672726874491e-13	up
S0430-3_8	P3	P6	701.162415732946	0	350.581207866473	9.38470601028708	1.29105507863405	7.26902063714913	3.62103086526655e-13	1.11926235477676e-12	up
S0430-3_56	P3	P6	690.96501389676	0	345.48250694838	9.36364404012262	1.29130933854508	7.2512788071932	4.12854831083776e-13	1.27546529308531e-12	up
S0430-3_52	P3	P6	7297.42327423851	0	3648.71163711926	12.764530144723	1.76080493435144	7.24925850427863	4.19059414010662e-13	1.29395329307759e-12	up
S0430-3_19	P3	P6	727.31399057338	0	363.65699528669	9.43757884291126	1.30277193051871	7.24422949391735	4.34904477058376e-13	1.34217369075368e-12	up
S0430-3_29	P3	P6	740.544448105479	0	370.272224052739	9.46354145317459	1.30671960936176	7.24221277875893	4.4142257298992e-13	1.36157429862927e-12	up
S0430-3_16	P3	P6	708.285973280226	0	354.142986640113	9.39917463885411	1.31264044679876	7.16050969005001	8.03776481597271e-13	2.47795939447302e-12	up
S0430-3_37	P3	P6	630.409754190055	0	315.204877095027	9.23121337626514	1.29866822320747	7.10821533267809	1.1755305689565e-12	3.6183434380243e-12	up
EZ55_6_39	P3	P6	642.564069998841	36.2934610705585	339.4287655347	4.11854809590682	0.582373714161386	7.0720020422582	1.52714172950398e-12	4.69815958249498e-12	up
S0430-3_2	P3	P6	676.29476265059	0	338.147381325295	9.33280074789275	1.32595470485096	7.03855170448055	1.94248223472299e-12	5.97280251765164e-12	up
S0430-3_14	P3	P6	627.415424535255	0	313.707712267628	9.2243604155088	1.31619192326426	7.0083703238595	2.41109942747336e-12	7.40984321957819e-12	up
S0430-3_45	P3	P6	563.548532919349	0	281.774266459674	9.06942326058743	1.30704044297181	6.93890025312938	3.95164008900638e-12	1.21379180151602e-11	up
S0430-3_20	P3	P6	525.967846850473	0	262.983923425236	8.97001980452759	1.30885977253753	6.85330850006729	7.21612319993305e-12	2.21535736273807e-11	up
S0430-3_1	P3	P6	567.05348556434	0	283.52674278217	9.07869087102069	1.33439466831014	6.80360247730742	1.02034848091681e-11	3.13084473831184e-11	up
S0430-3_7	P3	P6	496.35027773041	0	248.175138865205	8.88604254980749	1.30932204587823	6.7867508820927	1.14686987214527e-11	3.51722722793611e-11	up
S0430-3_3	P3	P6	872.331264906768	1.59414850894583	436.962706707857	8.73815422753636	1.2956092868292	6.74443624043605	1.53622330998158e-11	4.7088409856295e-11	up
S0430-3_23	P3	P6	453.761688084027	0	226.880844042013	8.75657470314187	1.3041983689692	6.71414327105993	1.89174369163768e-11	5.79556096562201e-11	up
