gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
EZ55_60_325	P2	P5	0	366.375047628223	183.187523814111	-10.7123187896699	1.50367973841677	-7.12406938524621	1.04786249948226e-12	5.825655340996e-12	down
EZ55_4_89	P2	P5	0	208.57821922228	104.28910961114	-9.8995727575134	1.38961454126689	-7.12397032668362	1.0486162877722e-12	5.825655340996e-12	down
EZ55_41_12	P2	P5	0	261.355614769193	130.677807384597	-10.2249590870583	1.43530541677741	-7.12389082319195	1.04922165623327e-12	5.825655340996e-12	down
EZ55_4_65	P2	P5	0	1037.51520379141	518.757601895704	-12.2142768213589	1.71571709455485	-7.11905060579232	1.08673007322563e-12	6.02698000380882e-12	down
EZ55_21_46	P2	P5	0	416.742892406561	208.371446203281	-10.8981943183656	1.53276709353185	-7.11014371612953	1.15922180309473e-12	6.4216362800598e-12	down
EZ55_21_57	P2	P5	0	1116.34490133548	558.172450667741	-12.3199391040449	1.7342320970062	-7.10397364073282	1.21219986097835e-12	6.70138830301752e-12	down
EZ55_3_58	P2	P5	0	430.464822942616	215.232411471308	-10.9449458786411	1.54068681828348	-7.10393945658281	1.21249989399675e-12	6.70138830301752e-12	down
EZ55_13_19	P2	P5	0	563.819249425111	281.909624712556	-11.3343377216012	1.59580906472423	-7.10256507006362	1.22462338239973e-12	6.76064967972393e-12	down
EZ55_1_49	P2	P5	0	544.250032502315	272.125016251157	-11.2833680019331	1.58880392553978	-7.10180017845796	1.23142194227849e-12	6.79041242456422e-12	down
EZ55_31_25	P2	P5	0	237.726683670917	118.863341835458	-10.0882373682752	1.42082339075242	-7.10027539941672	1.24508526705802e-12	6.85791828031385e-12	down
NATL1A_966	P2	P5	1327.86146882844	2733.46306192741	2030.66226537793	-1.04181293784087	0.14684236115152	-7.09477108425045	1.29565768709267e-12	7.12833334118828e-12	down
EZ55_43_224	P2	P5	0	409.403671289316	204.701835644658	-10.8725737707708	1.5326195476253	-7.09411137788054	1.30185256019066e-12	7.15425808988601e-12	down
EZ55_21_40	P2	P5	0	314.535028776813	157.267514388406	-10.4921804878741	1.47938728398159	-7.09224731176254	1.3195142959974e-12	7.24306766574226e-12	down
EZ55_13_51	P2	P5	0	978.743078740315	489.371539370157	-12.1301468287813	1.711714192019	-7.0865491945671	1.37497354013198e-12	7.53891742174635e-12	down
EZ55_18_46	P2	P5	0	479.541139320415	239.770569660208	-11.1007171041882	1.56669510328156	-7.08543550109844	1.38607715224086e-12	7.59117169076294e-12	down
EZ55_43_40	P2	P5	0	526.549023541432	263.274511770716	-11.2356519598982	1.58819800404851	-7.07446548305508	1.50025902025909e-12	8.20719928883232e-12	down
EZ55_15_21	P2	P5	0.385564938221522	795.195972161923	397.790768550073	-10.8686475861026	1.53680564332363	-7.07223300052253	1.52460141347192e-12	8.33091938845076e-12	down
EZ55_30_42	P2	P5	0	762.323483210574	381.161741605287	-11.769568670678	1.66423755151776	-7.07204849448583	1.52663046683304e-12	8.33257013854006e-12	down
EZ55_28_94	P2	P5	0	4936.52128891613	2468.26064445807	-14.4647505411245	2.04640481487424	-7.06837202296818	1.56761825884408e-12	8.54661932081659e-12	down
EZ55_43_133	P2	P5	0.771129876443044	386.833778251761	193.802454064102	-8.94109809555216	1.26534157406267	-7.06615373969313	1.59286939318525e-12	8.67448625521311e-12	down
EZ55_39_83	P2	P5	0	327.261575978022	163.630787989011	-10.5494106797164	1.49301978650563	-7.06582107957659	1.59669037332593e-12	8.68549160236486e-12	down
