gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
NATL1A_666	P1	P5	4913.60324959258	2401.9689972695	3657.78612343104	1.03186647275241	0.140671788786902	7.33527654443593	2.21264124549397e-13	1.31187857656249e-12	up
NATL1A_1321	P1	P5	919.13731998641	402.473553369825	660.805436678117	1.19143735888192	0.210668931110738	5.65549629269082	1.55396584345773e-08	3.7215449601118e-08	up
NATL1A_927	P1	P5	12171.8909749682	4965.60904174444	8568.7500083563	1.29339052907632	0.247718762757185	5.22120534868046	1.77762291122259e-07	3.61523395144415e-07	up
NATL1A_928	P1	P5	1566.69991500998	658.82590730537	1112.76291115767	1.24986823956931	0.243026091400558	5.14293849012807	2.70474197696096e-07	5.38122714262897e-07	up
NATL1A_621	P1	P5	2763.2007746522	876.279263891975	1819.74001927209	1.65604208630232	0.325418393590515	5.08896275969628	3.60027299229446e-07	7.05386819601396e-07	up
NATL1A_978	P1	P5	7002.14225444848	1859.20862552639	4430.67543998743	1.91277660279282	0.381635108918213	5.01205617118089	5.38514779178107e-07	1.03758351423188e-06	up
NATL1A_1097	P1	P5	199.666076077388	77.773098936044	138.719587506716	1.35372703972047	0.270403372123321	5.00632454799077	5.54791841920129e-07	1.06678673642235e-06	up
NATL1A_1152	P1	P5	961.055660376269	406.703546755917	683.879603566093	1.23801379389405	0.251012092690398	4.93208825369633	8.13551417725971e-07	1.52733371442955e-06	up
NATL1A_659	P1	P5	11696.0694098817	4428.9307885079	8062.50009919481	1.40079281844562	0.287262208391606	4.87635608696571	1.08063461039618e-06	2.00424673942198e-06	up
NATL1A_1104	P1	P5	1760.94606109442	762.170488101889	1261.55827459815	1.20735881994622	0.26502032768466	4.55572155726417	5.22060549809414e-06	8.95041511574584e-06	up
NATL1A_1384	P1	P5	2115.31968072134	1028.94326537721	1572.13147304927	1.03888636756256	0.239030482979578	4.34625054768146	1.3848437867086e-05	2.28614468395272e-05	up
NATL1A_765	P1	P5	3475.41653561624	1631.1886462875	2553.30259095187	1.09140632477777	0.252290658577937	4.32598785436449	1.51849789701262e-05	2.49639795845203e-05	up
NATL1A_610	P1	P5	31.0893619078729	4.1453548056877	17.6173583567803	2.91425923924448	0.682498457957628	4.26998655493725	1.95484751423029e-05	3.19280583713564e-05	up
NATL1A_979	P1	P5	1768.38727003255	529.526942926001	1148.95710647927	1.73856612213299	0.420036052003692	4.13908785648168	3.48689408852331e-05	5.6447136196734e-05	up
NATL1A_399	P1	P5	17697.7931447458	8063.46434987246	12880.6287473091	1.13397852169128	0.276493085194182	4.10129071001861	4.10852006702978e-05	6.62848662796637e-05	up
NATL1A_1311	P1	P5	1796.67209936344	849.396655759704	1323.03437756157	1.07978902140226	0.274216538792461	3.93772391029812	8.22581618219061e-05	0.000131552270216357	up
NATL1A_1100	P1	P5	175.07261698293	14.6157537390077	94.8441853609687	3.57297097528868	0.924541970101873	3.86458494133585	0.000111278261344782	0.000177189231525922	up
NATL1A_1785	P1	P5	184.714756725637	90.6575643758978	137.686160550767	1.01675852924708	0.272192368782415	3.73544098166786	0.000187386524750298	0.000297085329449274	up
NATL1A_884	P1	P5	412.266694171656	138.586407126415	275.426550649036	1.56872689835375	0.44467499275646	3.52780552967348	0.000419019877964909	0.000659488806277994	up
NATL1A_252	P1	P5	515.203531750653	216.938854469251	366.071193109952	1.2458050516624	0.365080589111253	3.41241109174051	0.000643909276964752	0.00100843818014118	up
NATL1A_869	P1	P5	1326.34636834247	132.547008249212	729.446688295842	3.32192188986398	0.987836024428603	3.36282723824077	0.000771486283868607	0.00120546314325515	up
NATL1A_1039	P1	P5	7416.6310032133	3223.39517692666	5320.01309006998	1.20195718289076	0.384500923763718	3.12601897318036	0.00177190119545849	0.00274699498260432	up
NATL1A_1101	P1	P5	2396.03227049713	690.08538447455	1543.05882748584	1.79518441195415	0.580784398612151	3.09096528116792	0.00199506960068306	0.00308895166466733	up
NATL1A_975	P1	P5	20487.843244583	7774.92524470185	14131.3842446424	1.39780068697332	0.463678449149392	3.01459058435334	0.00257326356212224	0.0039609789263705	up
