gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
NATL1A_62	P4	P6	261.984018462539	122.019244737953	192.001631600246	1.09901075830841	0.302715018544259	3.6305128288431	0.000282858644225983	0.0005297899569919	up
R8W_44	P4	P6	122.654543927009	41.8668798332273	82.260711880118	1.54482214149767	0.524840900345207	2.94341035632243	0.00324617819639076	0.00585962674433247	up
NATL1A_810	P4	P6	108.241876774078	50.0786728874779	79.1602748307778	1.10653399645699	0.398824358569089	2.77448950316635	0.00552884182425526	0.00985475572022067	up
EZ55_78_2	P4	P6	46.5001446970835	18.6051116606667	32.5526281788751	1.32440441553748	0.516872577060734	2.56234219866894	0.0103968822382091	0.0181354169705613	up
EZ55_13_39	P4	P6	41.519553223193	16300.4846519694	8171.00210259631	-8.60249721732727	0.204354822608291	-42.0958855168131	0	0	down
EZ55_17_30	P4	P6	6.10125742671378	2008.75799771696	1007.42962757184	-8.3282651940727	0.380164268231277	-21.9070172818191	2.22697787881064e-106	4.26911659368e-103	down
EZ55_28_95	P4	P6	6.99577115884978	1294.4213435284	650.708557343625	-7.54309799156858	0.356121710561208	-21.1812359872177	1.42250803683804e-99	1.81796527107901e-96	down
EZ55_17_27	P4	P6	1.65880619541435	8221.86270087816	4111.76075353679	-12.2820054649779	0.663420122565824	-18.513163902048	1.61717069311166e-76	1.55005810934753e-73	down
EZ55_60_35	P4	P6	6.96509228982267	779.237727531547	393.101409910685	-6.81162673285045	0.379681664474495	-17.9403625989636	5.70814430949977e-72	4.37700505652443e-69	down
EZ55_43_38	P4	P6	7.47548226668014	1106.03385695234	556.75466960951	-7.23871573305112	0.404304546623803	-17.9041165712801	1.09519111821021e-71	6.99827124536325e-69	down
EZ55_14_31	P4	P6	8.85867720104246	1290.97541769178	649.917047446409	-7.21710018422651	0.404537714018383	-17.8403642828183	3.43449615424443e-71	1.88112260791045e-68	down
EZ55_29_33	P4	P6	7.90635647632272	862.771115471842	435.338735974082	-6.76698635255476	0.382431462408878	-17.6946381710608	4.61182995945961e-70	2.21021950807102e-67	down
EZ55_43_26	P4	P6	2.9582495954598	1146.47870955893	574.718479577194	-8.59229757336488	0.500166025493944	-17.1788908790426	3.82147789449171e-66	1.62794958305347e-63	down
EZ55_18_52	P4	P6	2.45141036407282	1487.03744230749	744.744426335781	-9.14367840102698	0.544443710990585	-16.794533973752	2.67598043578376e-63	1.02597089907949e-60	down
EZ55_34_26	P4	P6	3.40373108879256	867.439749168137	435.421740128465	-8.03494585410983	0.489028112809698	-16.430437522181	1.15820282087464e-60	4.0368632865758e-58	down
EZ55_4_120	P4	P6	4.05359314872693	1079.35741525731	541.705504203018	-7.98988155878394	0.488618422343044	-16.351985912587	4.21031589314072e-60	1.34519592785846e-57	down
EZ55_18_53	P4	P6	2.59651963644392	1325.04867960598	663.822599621214	-8.9723552554989	0.55129879304793	-16.2749408644521	1.48663044381444e-59	4.38441624737275e-57	down
EZ55_14_38	P4	P6	6.67960807237446	489.725239559442	248.202423815908	-6.15243298620793	0.382238188749998	-16.0958092814528	2.72978692029002e-58	7.47571646599425e-56	down
EZ55_39_105	P4	P6	1.99222444905011	1541.61585707112	771.804040760087	-9.60350381484882	0.606008633033186	-15.8471402738629	1.47125279097495e-56	3.76052213373197e-54	down
EZ55_14_34	P4	P6	1.93323387464288	1977.9490559697	989.941144922173	-9.96568421736747	0.630536210906991	-15.8050942118493	2.86961000470082e-56	6.87630297376433e-54	down
EZ55_19_16	P4	P6	13.3553846794551	811.645596200886	412.50049044017	-5.9344072133532	0.382098489038635	-15.5310931175997	2.13705639215029e-54	4.81969071029659e-52	down
EZ55_4_150	P4	P6	2.3527708262425	994.5567824045	498.454776615371	-8.74778343845093	0.571873776536492	-15.296703219076	8.0428828684004e-53	1.71313405096929e-50	down
EZ55_12_46	P4	P6	1.96272916184649	1521.9563780215	761.959553591674	-9.5860774598891	0.634152974083379	-15.1163486597931	1.26357338028389e-51	2.54975807368865e-49	down
EZ55_70_83	P4	P6	4.08072127228355	646.671441607491	325.376081439887	-7.24847711810588	0.480289362673344	-15.0918960140196	1.83104075502741e-51	3.51010512738754e-49	down
EZ55_21_50	P4	P6	5.40847637770913	405.98517742372	205.696826900715	-6.18500613690195	0.410230705953798	-15.0768970901913	2.29818577594455e-51	4.19583060236733e-49	down
EZ55_19_24	P4	P6	2.56939151288729	1828.712507649	915.640949580946	-9.44287846828873	0.632602318322045	-14.9270374053254	2.19817520364503e-50	3.83081987762501e-48	down
EZ55_20_39	P4	P6	2.79943590139875	737.561548132081	370.18049201674	-8.1186092165064	0.554458420465334	-14.6424130590222	1.50625990721693e-48	2.51086977576944e-46	down
EZ55_31_52	P4	P6	2.65669379267465	913.744617036165	458.20065541442	-8.43248905163954	0.586522185227485	-14.3771016067687	7.2049277090328e-47	1.15098720151799e-44	down
EZ55_30_66	P4	P6	5.65577593338103	376.456855920167	191.056315926774	-5.99874454937335	0.41801130023456	-14.3506755583097	1.05504482960965e-46	1.61801675068936e-44	down
EZ55_60_308	P4	P6	8.8747487863794	625.153189626128	317.013969206253	-6.13372139499338	0.428731299166747	-14.3066797476985	1.98779565659211e-46	2.93123405668236e-44	down
EZ55_21_20	P4	P6	1.68830148261796	1149.30023827318	575.494269877899	-9.44250518524924	0.660333280579494	-14.2996051584174	2.20054502712724e-46	3.12477393852068e-44	down
EZ55_18_29	P4	P6	11.2645206925747	757.262437191072	384.263478941823	-6.09553103502314	0.433195481249022	-14.0710863775588	5.71841372729865e-45	7.83014222516536e-43	down
EZ55_39_19	P4	P6	4.04107230886046	426.441260217504	215.241166263182	-6.74546651580836	0.480574692517842	-14.0362499749358	9.35326064211419e-45	1.2365655621333e-42	down
EZ55_4_101	P4	P6	2.35158724441901	586.377971416988	294.364779330704	-7.98622686844394	0.569348696574417	-14.026952053275	1.06637039027837e-44	1.36282135877575e-42	down
EZ55_7_21	P4	P6	5.09203257141052	365.333200388876	185.212616480143	-6.19782830053055	0.451803304119352	-13.7179791383139	7.92434243485556e-43	9.80062222426974e-41	down
EZ55_28_94	P4	P6	2.71213362161139	443.950386427711	223.331260024661	-7.39034655305415	0.551043782485918	-13.4115414926091	5.17518382317375e-41	6.20051711814005e-39	down
EZ55_75_9	P4	P6	6.6328576180104	354.588150233595	180.610503925803	-5.74592582174214	0.434673106382406	-13.2189586550752	6.8201620841471e-40	7.92378831230908e-38	down
EZ55_14_70	P4	P6	2.37989894979913	442.357381286391	222.368640118095	-7.578520846239	0.578946062232536	-13.0902019041544	3.74610720206414e-39	4.22428676844527e-37	down
EZ55_4_228	P4	P6	5.0625372842069	423.025666803464	214.044102043835	-6.40838104222339	0.490945213219331	-13.0531490473264	6.09740021895098e-39	6.67926641127373e-37	down
EZ55_43_154	P4	P6	4.21212612296469	419.328820215612	211.770473169288	-6.70679516216484	0.517065885350174	-12.9708715120952	1.78983631001931e-38	1.90617567017057e-36	down
EZ55_2_4	P4	P6	1.3560668108057	929.048867541045	465.202467175925	-9.45746437373927	0.739022765981052	-12.7972571469899	1.69844881144131e-37	1.75996020082864e-35	down
EZ55_2_139	P4	P6	0	6978.10839701846	3489.05419850923	-15.221498295417	1.19137941162299	-12.7763650663402	2.22214497925549e-37	2.24202732906988e-35	down
EZ55_4_151	P4	P6	1.99222444905011	511.485664201717	256.738944325383	-8.01133350178053	0.627523350008965	-12.7665902817259	2.51951804455069e-37	2.47688004687368e-35	down
EZ55_70_43	P4	P6	2.85605931215899	436.851160865962	219.85361008906	-7.35536148889834	0.578024623440494	-12.7249968091637	4.29492359518727e-37	4.116684265987e-35	down
EZ55_4_21	P4	P6	2.92757072643269	332.54839755503	167.737984140731	-6.80819275777653	0.535669752983019	-12.7096830087256	5.22457935316758e-37	4.88561883903525e-35	down
EZ55_6_5	P4	P6	3.23031011104134	370.356309546533	186.793309828787	-6.81537467805586	0.536538271403558	-12.7024949408123	5.72742153943437e-37	5.22831766242652e-35	down
EZ55_60_316	P4	P6	2.53989622568367	475.374507500435	238.95720186306	-7.49869573699843	0.591660156917743	-12.673991394085	8.24118994244046e-37	7.34807493937599e-35	down
EZ55_40_5	P4	P6	2.14867097946417	384.134524265957	193.141597622711	-7.3830997902703	0.58403754833893	-12.641481376101	1.24682482129681e-36	1.08643781019363e-34	down
EZ55_43_135	P4	P6	2.41057781882624	451.676305233967	227.043441526397	-7.60353126163016	0.603157658180157	-12.6062086065051	1.95157800347792e-36	1.66274445896319e-34	down
EZ55_4_54	P4	P6	7.19632026015763	451.427606642629	229.311963451393	-6.00421151037348	0.477211133079406	-12.5818764361778	2.65644052010115e-36	2.21408542479735e-34	down
EZ55_15_51	P4	P6	1.84593159485552	536.979673948727	269.412802771791	-8.09094234859312	0.643973007430505	-12.564101686306	3.32631535669036e-36	2.71342405905337e-34	down
EZ55_43_16	P4	P6	4.01157702165685	289.422793774747	146.717185398202	-6.18864614398067	0.495676809765348	-12.4852444618306	8.98668905700249e-36	7.17811788428074e-34	down
EZ55_49_55	P4	P6	6.25110102637886	402.015507214814	204.133304120596	-6.00236599190171	0.481356244703303	-12.4696959018397	1.0924214034115e-35	8.54764012383613e-34	down
EZ55_65_20	P4	P6	5.24847910182458	269.109891513226	137.179185307525	-5.673891477036	0.455756975272029	-12.4493793510223	1.40936855979085e-35	1.08070381164762e-33	down
EZ55_18_27	P4	P6	2.75414974868147	413.765779585901	208.259964667291	-7.14039811526216	0.575772674088376	-12.4014188873544	2.56736761445397e-35	1.93005635957187e-33	down
EZ55_21_54	P4	P6	3.56254478285361	333.251298312237	168.406921547545	-6.52612762242038	0.532356761002497	-12.2589363007823	1.5046195525082e-34	1.10936757006085e-32	down
EZ55_19_65	P4	P6	2.89807543922907	344.754716406871	173.82639592305	-6.86450769593708	0.561417130321148	-12.2271076623729	2.22728855373707e-34	1.61121213491093e-32	down
EZ55_43_57	P4	P6	3.14537499490097	818.208211264373	410.676793129637	-7.97580169579063	0.653016460293318	-12.2137835426202	2.62396834987995e-34	1.86301752841476e-32	down
EZ55_23_20	P4	P6	2.32209195721539	313.472827952447	157.897459954831	-7.08367774010768	0.580525943748344	-12.2021725581629	3.02639818777628e-34	2.10967466398805e-32	down
EZ55_27_3	P4	P6	5.00828103709365	274.75959599549	139.883938516292	-5.78861648653233	0.478351487625171	-12.101177975364	1.04106450166296e-33	7.12757374888531e-32	down
EZ55_4_74	P4	P6	6.21687141188126	218.52285032482	112.36986086835	-5.12684005399352	0.424857911191155	-12.067187450081	1.57423117752106e-33	1.05887760256417e-31	down
EZ55_60_213	P4	P6	5.22016739644446	383.613899208713	194.417033302579	-6.1889881174155	0.514067455574158	-12.0392529235352	2.20947460282665e-33	1.46053890124782e-31	down
EZ55_23_18	P4	P6	1.68830148261796	435.439748427758	218.564024955188	-8.04146922203705	0.674377581421826	-11.9242831368783	8.84420358658506e-33	5.74723331372324e-31	down
EZ55_14_60	P4	P6	7.169192136601	390.388014277989	198.778603207295	-5.79549496050667	0.487881495299394	-11.878898905461	1.52361075054197e-32	9.7358726959632e-31	down
EZ55_2_134	P4	P6	1.961545580023	334.914284901701	168.437915240862	-7.40178918165738	0.623560907815329	-11.8701943769853	1.69074343587688e-32	1.04886047745648e-30	down
EZ55_14_59	P4	P6	1.35725039262919	1255.42574632996	628.391498361292	-9.88618267493056	0.83287633742476	-11.8699286204942	1.69612283782738e-32	1.04886047745648e-30	down
EZ55_30_89	P4	P6	2.76994061419513	289.455261428418	146.112601021307	-6.76872703786532	0.572907414437983	-11.8146961747831	3.27731529178901e-32	1.99448044900303e-30	down
