gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
EZ55_39_105	P3	P4	158675.229309344	0.833694799794831	79338.0315020721	17.548580544572	0.728117383724693	24.1013069277401	2.42206981497781e-128	1.42466146516995e-124	up
EZ55_17_27	P3	P4	767057.417253141	0.689662949412416	383529.053458045	20.0875718126698	0.871746030499504	23.0429174436961	1.73222962281056e-117	5.09448732068584e-114	up
EZ55_14_34	P3	P4	730733.019422906	0.807233854271097	365366.91332838	19.7671896907068	0.868532111336099	22.7593078398658	1.16063474861783e-114	2.27561786379002e-111	up
EZ55_6_5	P3	P4	133600.838442966	1.34399109518204	66801.0912170308	16.5822777045799	0.732711141670258	22.631398325375	2.12750052429044e-113	3.12848952096909e-110	up
EZ55_28_95	P3	P4	172629.288945767	2.90720089150833	86316.0980733293	15.8607916986299	0.703028509602407	22.5606664338547	1.05521125063498e-112	1.24135051524699e-109	up
EZ55_13_39	P3	P4	1682894.49839637	17.3198393635294	841455.909117867	16.5667294133942	0.740733287082817	22.3653097576293	8.56867685452253e-111	8.40015954305026e-108	up
EZ55_34_26	P3	P4	115048.504835868	1.41030408782482	57524.957569978	16.3354949189812	0.740775861168133	22.0518726045171	9.16518937158289e-108	7.70137769766436e-105	up
EZ55_12_46	P3	P4	747516.296934366	0.820464327032964	373758.558699346	19.7914230313495	0.909559820128551	21.7593418193784	5.63513439886426e-105	4.14323256676495e-102	up
EZ55_14_31	P3	P4	112866.970453113	3.6807639209682	56435.3256085169	14.9157904623983	0.685888929955964	21.7466557790281	7.43026233040574e-105	4.85608922527184e-102	up
EZ55_31_52	P3	P4	80893.8241416337	1.11304527127404	40447.4685934525	16.1583212585962	0.746974374717615	21.6316942126759	9.04014964312307e-104	5.31741602008499e-101	up
EZ55_4_101	P3	P4	86160.4209146001	0.977887279010688	43080.6994009395	16.441619328711	0.762446376704329	21.5642959702686	3.88788336041687e-103	2.07895726599746e-100	up
EZ55_4_150	P3	P4	115673.632439462	0.982243893653497	57837.3073416779	16.8624419553339	0.806742904523001	20.9018782325753	5.14791026931092e-97	2.52333401700724e-94	up
EZ55_43_26	P3	P4	89645.5086863991	1.23513341960898	44823.3719099094	16.1448044135136	0.776153118646622	20.8010559071969	4.23385296698352e-96	1.91565562706131e-93	up
EZ55_20_39	P3	P4	122619.263520261	1.16177117651215	61310.2126457189	16.7300517825922	0.810117631436106	20.6513858400226	9.4859362620881e-95	3.98544836382873e-92	up
EZ55_21_20	P3	P4	149051.445857696	0.702893422174283	74526.0743755592	17.7158084332054	0.861856211162985	20.5554107561629	6.88451458477098e-94	2.69964765250819e-91	up
EZ55_70_81	P3	P4	60906.2694983212	0.838212043271082	30453.5538551823	16.1645928764192	0.790403632727148	20.4510609606463	5.87827595287428e-93	2.16100119717541e-90	up
EZ55_39_19	P3	P4	67321.2305623139	1.68513731582778	33661.4578498149	15.2990164562898	0.750805197038775	20.3768121433231	2.68588151098816e-92	9.29315002801904e-90	up
EZ55_18_53	P3	P4	121413.102074691	1.0822277111075	60707.0921512012	16.7619802106057	0.825916732731493	20.2950001450753	1.42354298010067e-91	4.65182211608453e-89	up
EZ55_44_10	P3	P4	2438.67875536897	8.20932114263934	1223.4440382558	8.21151162817212	0.405076452208485	20.2715106824966	2.29502583093672e-91	7.10491680924726e-89	up
EZ55_23_18	P3	P4	166694.276171832	0.702893422174283	83347.4895326269	17.8764740158738	0.883963961881055	20.2230801104528	6.13317537372728e-91	1.80376687741319e-88	up
EZ55_70_155	P3	P4	99685.7858730555	0.79400338150923	49843.2899382185	16.9005791114802	0.841840745509877	20.0757437812588	1.20268849522738e-89	3.36867320425116e-87	up
EZ55_43_38	P3	P4	90133.0122121146	3.11302849105727	45068.0626203028	14.832613610898	0.742500876957627	19.9765603936714	8.80878372709926e-89	2.35514844921808e-86	up
EZ55_43_107	P3	P4	18280.4866590244	2.16881203685781	9141.32773553065	13.0307236280067	0.653419035747418	19.9423691614699	1.7459651830109e-88	4.46511617672613e-86	up
EZ55_49_55	P3	P4	52711.3667194315	2.61865530424318	26356.9926873679	14.2970263904954	0.717875720023698	19.9157402760793	2.97226880656495e-88	7.28453546675628e-86	up
EZ55_14_38	P3	P4	113741.011483666	2.79216199362745	56871.9018228296	15.2994649621698	0.773567428028482	19.777803986864	4.62393380796241e-87	1.08791914633739e-84	up
EZ55_4_74	P3	P4	18479.9005294865	2.58799837291007	9241.24426392972	12.7959215031797	0.648392284130179	19.7348454267087	1.08277523404712e-86	2.44957074102505e-84	up
EZ55_31_7	P3	P4	33607.9816780449	0.951265704653512	16804.4664718748	15.0955804679904	0.765865569679997	19.7104832304941	1.75285132810972e-86	3.81861907849681e-84	up
EZ55_19_24	P3	P4	326528.402646811	1.07771046763125	163264.740178639	18.1939198033523	0.934359379672076	19.472079158383	1.89424672656753e-84	3.97927115916793e-82	up
EZ55_4_151	P3	P4	63417.20387678	0.833694799794831	31709.0187857899	16.2234198163863	0.839701997320396	19.3204492405133	3.61490874030633e-83	7.33203214154547e-81	up
S0430-3_41	P3	P4	45980.2272403617	0.505779051910958	22990.3665097068	16.3695186022719	0.854673392262319	19.1529521691811	9.14523818849705e-82	1.79307636749132e-79	up
EZ55_60_328	P3	P4	378896.74738493	8.1720011024981	189452.459693016	15.4967192491246	0.813824429530165	19.0418457431551	7.67738045093626e-81	1.45672102620668e-78	up
EZ55_34_35	P3	P4	90039.9179602587	1.02209594077254	45020.4700280997	16.4735734124904	0.867118065948073	18.9980742639456	1.76917597513085e-80	3.25196658928739e-78	up
EZ55_42_68	P3	P4	14932.6034723458	0.955782948129763	7466.77962764699	13.9234163965183	0.734089699085821	18.9669142801724	3.20156779474609e-80	5.70655205112015e-78	up
EZ55_28_94	P3	P4	45655.0251836759	1.12643637286935	22828.0758100244	15.3252149931719	0.814469220258762	18.8161990803078	5.56353742525564e-79	9.62491974569226e-77	up
EZ55_18_100	P3	P4	31374.3302301825	0.977887279010688	15687.6540587307	14.9832516787637	0.800069719996628	18.727432502791	2.95843715459189e-78	4.97186495523128e-76	up
EZ55_52_3	P3	P4	77662.6489624801	0.532239997434692	38831.5906012387	17.117048214347	0.916002826271476	18.6866762016671	6.35510142457737e-78	1.03835296053789e-75	up
EZ55_4_228	P3	P4	43456.0720717278	2.09996703723723	21729.0860193825	14.3465321066927	0.769214462556882	18.6508871128145	1.24199339610614e-77	1.97443382591792e-75	up
EZ55_43_109	P3	P4	8584.92896243659	1.36609542606297	4293.14752893133	12.6113848594247	0.679335490222536	18.564295610838	6.25014095449055e-77	9.67456028797721e-75	up
EZ55_19_11	P3	P4	76089.0708932644	0.680789091293358	38044.8758411778	16.7595686064581	0.903812205701788	18.5431979129389	9.25511119377162e-77	1.3958606164555e-74	up
EZ55_43_135	P3	P4	35060.1652092644	1.00434822453442	17530.5847787444	15.1269874606989	0.817896277236199	18.4949948810323	2.26563570366099e-76	3.33161730223349e-74	up
EZ55_70_12	P3	P4	396994.943907662	14.5168182752844	198504.730362969	14.7370224221478	0.798148526709906	18.4640100544897	4.02331663648403e-76	5.77198742824367e-74	up
EZ55_70_10	P3	P4	165217.8566624	4.19794883797602	82611.0273056191	15.2600804873484	0.82888735198507	18.4103189061851	1.08581327252366e-75	1.52065563547243e-73	up
EZ55_60_319	P3	P4	21495.7935281542	1.23077680496617	10748.5121524796	14.0872835542601	0.767320962318517	18.3590495321467	2.79455521373657e-75	3.82269157376709e-73	up
EZ55_20_8	P3	P4	3428.99381502521	6.18200894918614	1717.5879119872	9.1247243868656	0.498836571081383	18.292011684478	9.58130485544911e-75	1.28084625363072e-72	up
EZ55_4_21	P3	P4	65971.2278450615	1.2175463322043	32986.2226956968	15.7142438430308	0.862306106282365	18.2235098749088	3.35901608821774e-74	4.39060725131038e-72	up
EZ55_23_20	P3	P4	46720.2531465015	0.964656806248821	23360.6089016539	15.5652192406304	0.854272222221651	18.2204440642479	3.55260266856548e-74	4.54269758619612e-72	up
EZ55_23_23	P3	P4	9228.18289027559	0.955782948129763	4614.56933661186	13.2290625108955	0.731969857753254	18.073233987396	5.178713275883e-73	6.48110457207315e-71	up
EZ55_70_118	P3	P4	55551.9266786817	0.645454287650565	27776.2860664847	16.3298052170766	0.904285193840015	18.0582468100939	6.79465083766828e-73	8.32627838065934e-71	up
EZ55_60_35	P3	P4	235498.991970495	2.88961380410365	117750.940792149	16.3148552278426	0.905153595702114	18.0244052559802	1.25352741214337e-72	1.50474453841373e-70	up
EZ55_21_21	P3	P4	634956.402244964	0.96901342089163	317478.685629193	19.3249338963226	1.07245734256735	18.0193030802146	1.37464232198482e-72	1.61712922758294e-70	up
EZ55_41_79	P3	P4	16532.3135425333	0.911574286367911	8266.61255840984	14.0935534013767	0.782720678797402	18.0058528963748	1.75278899427648e-72	2.02154997339888e-70	up
EZ55_42_55	P3	P4	49126.1366325236	0.79400338150923	24563.4653179525	15.8820822322053	0.884560782209266	17.9547664237821	4.40430628340155e-72	4.98194799210922e-70	up
