gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
EZ55_35_21	P3	P7	28454.8727499757	4.4746584481566	14229.6737042119	12.6323252097052	0.646216363005409	19.5481357837413	4.27872602241985e-85	2.51246792036493e-81	up
EZ55_30_40	P3	P7	10411.1294703943	1.61224516864182	5206.3708577815	12.6530093568707	0.675704755283509	18.7256479371109	3.05926484920157e-78	8.98200159725581e-75	up
EZ55_18_121	P3	P7	7195.3219760137	1.62107778413055	3598.47152689891	12.1175193033983	0.651073697369439	18.6115939752401	2.58802381100224e-77	5.06562527273504e-74	up
EZ55_43_112	P3	P7	2622.81304657343	1.80381479594294	1312.30843068468	10.5091104242902	0.583051183994514	18.024335963597	1.25509878108781e-72	1.8424850106369e-69	up
EZ55_7_4	P3	P7	20067.9887067098	3.0385823197424	10035.5136445148	12.6859884611785	0.74345227681771	17.0636217774192	2.76846037007333e-65	3.25127985861412e-62	up
EZ55_18_49	P3	P7	3005.86207870444	1.24563882306506	1503.55385876375	11.2245392595889	0.673549391128201	16.6647604577116	2.36433913788432e-62	2.31389990294279e-59	up
EZ55_39_148	P3	P7	3127.62793077255	1.61564213449775	1564.62178645352	10.9169510978736	0.658768138122478	16.5717654909472	1.1150334687578e-61	9.35353789792256e-59	up
EZ55_43_86	P3	P7	4901.05950017184	1.26421041586741	2451.16185529385	11.9251157428014	0.721671449551119	16.5243002895831	2.45269614979651e-61	1.80027897395064e-58	up
EZ55_13_21	P3	P7	1421.60461681074	2.1541141926213	711.879365501683	9.36431026615604	0.570131324381085	16.424830325402	1.27038668504763e-60	8.2885673495552e-58	up
EZ55_18_166	P3	P7	1551.96261375314	2.87328457878038	777.417949165961	9.07604811885334	0.557896126820303	16.2683476054615	1.65565627549802e-59	9.0384671762608e-57	up
EZ55_60_227	P3	P7	4819.24051197336	2.33254787675287	2410.78652992506	11.0109266696954	0.676888384513368	16.2669753560795	1.69317334705158e-59	9.0384671762608e-57	up
EZ55_14_23	P3	P7	20507.1228523216	2.32824454907205	10254.7255484353	13.1022346021546	0.809555929032919	16.1844711801522	6.49051116027661e-59	3.17602346109535e-56	up
EZ55_15_60	P3	P7	927.769014352523	1.98338080202648	464.876197577275	8.87320407244906	0.549772076406212	16.1397867466315	1.34003503873384e-58	6.0528351903424e-56	up
EZ55_28_62	P3	P7	1481.08826347559	1.96594153117611	741.527102503385	9.55085112100893	0.594592403782397	16.0628542515055	4.6466772148198e-58	1.94894918610156e-55	up
EZ55_58_56	P3	P7	5090.21633497857	1.44264409999898	2545.82948953928	11.7873737885337	0.734970923443699	16.0378777071942	6.94887201538617e-58	2.72025176495651e-55	up
EZ55_29_20	P3	P7	6295.12297068327	2.15298187066932	3148.63797627697	11.5119689239661	0.718982138300383	16.0114811074159	1.06250142473076e-57	3.89938022876188e-55	up
EZ55_39_38	P3	P7	12805.84538986	3.7620560335823	6404.80372294677	11.7312843492239	0.737020632854755	15.9171722286584	4.81658768821197e-57	1.66370605324592e-54	up
EZ55_49_47	P3	P7	8405.57693828236	1.59910922547226	4203.58802375391	12.3501623616321	0.777728967074981	15.8797767403222	8.74892500648542e-57	2.85409375767125e-54	up
EZ55_60_280	P3	P7	3012.56194634536	2.15728519835014	1507.35961577185	10.447445787825	0.664760515445618	15.7161045896681	1.17318538712831e-55	3.6257603122197e-53	up
EZ55_20_2	P3	P7	3431.44123019028	1.25107447269785	1716.34615233149	11.4150167132079	0.727384002538764	15.6932468591095	1.68226273230987e-55	4.93912338206177e-53	up
EZ55_4_180	P3	P7	3074.5415330662	1.62107778413055	1538.08130542516	10.8906301860691	0.694838410708721	15.6736156467817	2.29163665902691e-55	6.40785260086002e-53	up
EZ55_18_64	P3	P7	2885.61611353397	4.13205934501499	1444.87408643949	9.44710392875284	0.604024749989402	15.6402596564439	3.87146238910792e-55	1.02114580354331e-52	up
EZ55_15_46	P3	P7	1758.04784207628	2.33254787675287	880.190194976515	9.55605199238976	0.611071716465017	15.6381840869194	3.99971959834743e-55	1.02114580354331e-52	up
EZ55_41_13	P3	P7	5417.4781502221	1.2433741791611	2709.36076220063	12.0772657093013	0.774311694263605	15.5974212952927	7.57943411777617e-55	1.8544348808159e-52	up
